number_of_pedestrians,number_of_vehicles,number_of_two_wheel_vehicles,proportion_of_speeding_vehicles,proportion_of_vehicles_without_lights,proportion_of_light_ignoring_vehicles,light_ignoring_percent,proportion_of_sign_ignoring_vehicles,sign_ignoring_percent,proportion_of_vehicle_ignoring_vehicles,vehicle_ignoring_percent,proportion_of_walker_ignoring_vehicles,walker_ignoring_percent,proportion_of_keeping_right_vehicles,keeping_right_percent,proportion_of_lane_changing_vehicles,lane_change_percent,proportion_of_misbehaving_pedestrians,proportion_of_running_pedestrians,proportion_of_road_crossing_pedestrians,number_of_junctions,distance_in_metres,area_in_square_metres,cloudiness,precipitation,precipitation_deposits,wind_intensity,sun_azimuth_angle,sun_altitude_angle,fog_density,fog_distance,wetness,fog_falloff,scattering_intensity,mie_scattering_scale,rayleigh_scattering_scale,dust_storm,difficulty
36,54,14,0.3049,0.2698,0.238,27.7159,0.5149,24.1856,0.2598,27.1818,0.2596,25.5918,0.5573,34.1446,0.5119,52.262,0.4488,0.4603,0.3662,11.1012,1218.9381,3217630.3516,29.5509,6.1861,9.407,36.2133,344.8518,6.636,0.0,9.471,1.2224,0.0374,0.0338,0.0,302.2369,26.6799,16.1225
37,70,10,0.3264,0.3911,0.2296,37.2704,0.5554,32.5209,0.2321,27.8042,0.338,31.6497,0.4852,31.1898,0.3635,46.516,0.4213,0.4518,0.3544,14.4491,1036.694,3813653.2607,33.4632,5.3141,10.1612,37.1978,293.8311,5.7274,0.0,13.4419,1.0165,0.0317,0.0408,0.0,262.0968,33.2389,14.4204
33,59,10,0.2473,0.3906,0.2473,32.583,0.5364,31.9863,0.2716,26.1577,0.2933,27.8143,0.5424,37.7575,0.3813,50.5055,0.3542,0.374,0.2902,12.1043,1185.6269,2796991.0607,33.7359,5.8774,13.4244,39.7175,360.0,5.1039,0.0,11.378,1.2566,0.0379,0.0341,0.0,316.5438,37.3362,18.3417
36,56,11,0.2915,0.3136,0.2639,32.2613,0.5074,31.3014,0.2267,21.0186,0.2834,29.9754,0.5175,30.1319,0.5003,49.0439,0.3593,0.4632,0.2859,12.076,1112.9696,3485246.3625,33.4272,6.3112,12.0318,38.8357,288.5908,6.4678,0.0,11.5813,1.2746,0.0358,0.033,0.0,244.4068,34.6279,18.1342
36,65,10,0.2769,0.3319,0.1882,28.4573,0.4247,23.1518,0.3067,25.9638,0.3105,31.1961,0.4099,33.0303,0.4991,51.1246,0.4375,0.3956,0.3339,15.9957,1179.9177,3911935.4359,36.3135,5.0887,9.6086,38.3887,289.0726,5.7355,0.0,12.3927,1.2141,0.0316,0.0363,0.0,319.6074,35.184,17.329
29,71,11,0.3337,0.3399,0.2683,32.976,0.4056,28.6216,0.2664,28.8202,0.2715,23.7881,0.5261,35.7932,0.5084,62.3902,0.4152,0.4157,0.3128,15.1076,1259.6436,2993912.7076,32.6243,5.3042,12.8612,38.9349,360.0,6.4614,0.0,10.9309,0.9867,0.0358,0.0363,0.0,280.6381,27.0958,18.2827
38,77,12,0.2404,0.3402,0.2299,36.9349,0.4999,28.3954,0.2675,24.809,0.3145,27.0637,0.5125,31.8952,0.4086,54.3603,0.4422,0.4543,0.3297,12.7355,1165.9833,2997604.4627,34.5384,5.9225,12.3571,33.8525,360.0,5.9158,0.0,9.2826,1.212,0.0276,0.0334,0.0,258.4694,29.1951,14.5692
33,63,11,0.3185,0.3773,0.222,37.806,0.4213,32.7788,0.2461,20.9839,0.2753,31.7909,0.428,29.1648,0.3753,59.2181,0.4069,0.473,0.3172,13.1313,1178.9703,3641298.7728,28.1429,4.5547,12.2523,42.2409,304.8445,5.1604,0.0,10.0688,1.3011,0.0301,0.0281,0.0,344.6938,32.9459,13.3356
38,78,13,0.2769,0.2831,0.2143,35.5811,0.5472,30.6692,0.3077,28.4938,0.2647,28.2905,0.5749,30.7355,0.3933,52.2965,0.4975,0.4154,0.3586,12.6687,1290.2551,3859698.0382,35.6025,4.8136,12.383,34.9455,262.5084,5.9276,0.0,11.9922,1.2514,0.0303,0.0382,0.0,278.7403,31.3371,16.0183
29,63,10,0.2937,0.3818,0.2459,29.9412,0.5088,23.272,0.3184,20.1834,0.3467,28.9784,0.4043,34.9641,0.3919,43.8828,0.4643,0.4272,0.2935,13.5652,1049.0466,3590100.5728,35.2763,5.4038,10.0006,40.7764,271.154,5.131,0.0,13.327,1.1043,0.0349,0.0306,0.0,294.3135,29.3165,14.7382
40,66,13,0.3123,0.286,0.1959,29.0265,0.4253,27.7784,0.2934,27.1209,0.2739,22.9799,0.4653,29.5102,0.4989,58.1403,0.4655,0.4022,0.3055,11.8199,959.0771,2777280.5485,35.6674,4.4328,12.0622,37.6687,360.0,5.9913,0.0,13.1337,1.1336,0.0281,0.0357,0.0,344.4373,33.2202,14.5965
29,61,14,0.3159,0.2877,0.2245,32.8816,0.5498,25.2157,0.2266,27.5119,0.3137,29.3371,0.3973,39.7025,0.4411,44.9688,0.3823,0.3997,0.4032,13.9148,988.5183,3612435.5163,37.182,6.3408,11.1781,36.6295,360.0,6.4152,0.0,11.3862,1.0959,0.0332,0.0307,0.0,241.869,28.2789,14.1084
33,76,10,0.3424,0.2817,0.271,27.3343,0.4262,27.7879,0.2955,23.7756,0.2845,29.7346,0.5171,33.1047,0.4922,50.8523,0.4099,0.3975,0.3934,12.2777,1159.0899,3555940.6652,29.0133,5.0787,9.1806,33.4285,262.9337,6.3902,0.0,12.8255,0.9935,0.0383,0.0385,0.0,306.4252,34.2911,17.4823
30,54,10,0.3373,0.3698,0.2123,38.4908,0.5224,31.3051,0.2903,28.7062,0.2675,30.0984,0.4367,30.0484,0.3665,44.9032,0.5094,0.4698,0.3562,11.1544,1008.6581,3869535.8985,30.2662,6.0115,12.5819,37.5155,360.0,5.3811,0.0,10.698,1.2275,0.0354,0.029,0.0,291.1224,35.5423,15.0298
39,71,11,0.2813,0.3038,0.2042,37.3244,0.4438,32.6982,0.2741,28.3221,0.3204,28.8257,0.5754,28.798,0.4725,47.9486,0.3911,0.4324,0.3423,11.168,965.7231,3579400.2211,34.0212,5.4985,11.6219,33.611,286.0267,6.0627,0.0,13.102,0.9435,0.0313,0.0368,0.0,287.0642,35.3168,16.9779
36,56,12,0.2938,0.3613,0.2322,38.6515,0.506,24.9431,0.2559,20.0818,0.3445,29.577,0.5175,39.4423,0.3809,53.5244,0.4222,0.4502,0.414,14.1249,1017.9265,2990051.4627,27.331,5.8329,12.8419,37.0271,360.0,6.032,0.0,11.5324,1.0053,0.0284,0.0349,0.0,310.8288,33.1482,15.6768
38,67,11,0.2576,0.3746,0.2679,30.9327,0.4672,30.0575,0.2859,25.7925,0.334,33.0837,0.4963,35.0845,0.4876,56.3261,0.3925,0.4914,0.3059,13.9702,996.1809,2726206.5371,28.9942,4.5658,12.3618,29.6614,296.2575,5.3429,0.0,12.1004,0.9992,0.0385,0.03,0.0,320.2593,34.809,12.9316
33,77,10,0.2902,0.3306,0.2509,38.8442,0.4292,28.8236,0.238,21.9559,0.319,24.41,0.4021,30.2029,0.4736,58.4194,0.383,0.3875,0.3357,15.4717,1128.7503,3401307.917,29.7248,4.8184,13.2128,36.6532,287.0407,6.2771,0.0,13.1639,1.0546,0.0285,0.0403,0.0,298.4624,30.7203,17.9112
37,65,9,0.2661,0.3185,0.2168,31.8738,0.5347,28.8599,0.3023,28.3404,0.3654,25.9541,0.5797,30.1088,0.4087,45.2131,0.3731,0.4565,0.2919,14.4482,911.4019,3795888.4907,28.6556,4.9566,11.3237,35.8917,313.4551,5.1608,0.0,12.986,1.1689,0.0341,0.0288,0.0,341.298,30.425,18.087
38,79,12,0.3339,0.343,0.2158,37.2815,0.5235,30.3122,0.2577,26.4083,0.2618,29.8693,0.5461,35.0442,0.4473,44.2736,0.4069,0.4491,0.2971,12.5122,1145.1918,3138608.67,31.576,5.3485,12.5477,30.1299,324.2782,5.6867,0.0,11.4033,0.9396,0.0336,0.0287,0.0,333.525,34.0031,17.0237
36,72,12,0.241,0.3171,0.2205,30.8884,0.3873,26.4644,0.2511,28.1209,0.3426,23.9197,0.5694,35.6484,0.5118,50.7903,0.4328,0.5046,0.3827,12.7848,1056.0136,2942797.8817,35.3402,5.7964,11.0249,35.3729,360.0,5.0853,0.0,9.4308,1.2066,0.0333,0.0404,0.0,322.5841,25.6166,13.9967
30,75,11,0.3431,0.2813,0.1986,36.1064,0.4229,31.0654,0.2987,28.4744,0.3127,29.3451,0.5743,36.4173,0.4938,50.0617,0.4803,0.3521,0.3096,11.9599,1256.624,3087496.1259,31.2092,4.6744,11.6123,32.9891,264.6819,6.1133,0.0,10.706,1.1483,0.0304,0.0286,0.0,336.4461,29.431,17.1771
30,54,13,0.3316,0.3048,0.2155,31.9898,0.386,26.2627,0.2994,22.569,0.3076,25.3534,0.4416,39.7299,0.4159,53.0241,0.4579,0.5113,0.3207,11.0675,1172.8186,3047771.7681,26.5498,5.3276,13.4891,35.1411,340.561,5.1063,0.0,10.7584,0.9549,0.0341,0.0379,0.0,294.872,27.182,17.3482
36,55,13,0.2535,0.2956,0.2335,31.8982,0.5235,33.3897,0.2264,21.7353,0.2957,32.5015,0.418,28.9323,0.5092,49.4884,0.3856,0.3846,0.4105,15.0523,1115.5189,3547010.9054,26.1883,4.7835,13.2745,36.55,353.8994,5.9664,0.0,12.3379,0.9546,0.0305,0.0355,0.0,323.4702,29.9017,17.0452
35,60,13,0.2629,0.3358,0.2249,30.9198,0.5498,24.4086,0.2848,22.566,0.278,27.3873,0.4894,32.0348,0.3697,53.535,0.4098,0.4491,0.3087,12.4833,1131.8847,2871516.5668,31.0591,5.2176,11.6405,32.3567,331.4522,4.6847,0.0,12.2498,1.2089,0.0341,0.0379,0.0,249.5306,28.1085,17.061
38,68,10,0.3101,0.2824,0.1933,28.1944,0.4677,22.8669,0.2468,23.5672,0.3046,25.5743,0.4042,39.2133,0.3888,49.6493,0.438,0.5161,0.3923,12.9924,1107.4113,3475146.4903,27.7626,5.338,11.6966,29.8351,339.8664,5.3369,0.0,13.1694,1.1041,0.03,0.0411,0.0,319.8381,28.5047,13.7521
30,68,12,0.2923,0.3327,0.2619,29.7526,0.404,28.8316,0.2701,27.5219,0.2911,25.7066,0.5803,37.3037,0.5169,49.9379,0.4241,0.4633,0.2924,14.9147,998.7191,3522383.1551,35.2242,5.9122,12.0612,36.4417,284.2205,4.5474,0.0,10.1766,0.9594,0.0343,0.0396,0.0,251.4339,33.6886,15.5041
41,63,12,0.2525,0.3513,0.2322,33.946,0.4008,29.4955,0.2545,22.1282,0.3392,24.6412,0.429,38.081,0.3783,44.9644,0.4195,0.4406,0.326,14.2106,1067.9819,3814634.143,28.5322,6.2924,11.0329,40.6126,287.847,4.8765,0.0,12.8325,1.0242,0.0361,0.0336,0.0,319.2827,28.5659,17.5132
38,71,11,0.2824,0.28,0.2194,33.4471,0.5379,24.404,0.2805,24.4218,0.2654,30.9272,0.5407,38.4913,0.4271,48.3882,0.3648,0.3688,0.3368,11.5295,1050.121,2874756.8966,29.7629,5.6154,11.2571,40.9724,339.2986,5.2561,0.0,12.2772,1.1478,0.0265,0.0362,0.0,254.8402,36.845,15.9512
31,70,13,0.2816,0.2979,0.1991,33.3161,0.3866,24.5276,0.3084,25.0408,0.2541,32.1081,0.4324,38.3992,0.4511,49.3239,0.4789,0.4716,0.3028,14.8051,1169.3889,3220009.1588,29.4233,5.7821,9.7002,35.7864,360.0,5.3898,0.0,11.3214,1.3368,0.0359,0.0391,0.0,240.9526,30.9926,17.6391
35,56,14,0.2714,0.3034,0.2502,33.1898,0.4299,23.6463,0.273,21.3173,0.3619,32.8176,0.4539,27.9581,0.4183,43.4236,0.4983,0.4095,0.4059,13.2415,1263.1955,2964117.0297,27.3029,5.7851,12.1021,33.8821,276.0279,4.6901,0.0,12.0396,0.9768,0.0308,0.0326,0.0,307.2724,28.3907,17.5613
36,70,11,0.266,0.302,0.2666,36.229,0.4124,31.4635,0.2615,24.8144,0.3334,25.9651,0.4712,39.2849,0.471,63.1178,0.3573,0.3831,0.3912,13.846,1183.2958,3149297.3258,32.3255,5.6986,12.1436,41.6051,303.2396,4.5978,0.0,11.3485,1.2864,0.027,0.0294,0.0,334.9773,30.3555,14.7869
37,57,10,0.2922,0.3226,0.2623,35.7258,0.3955,25.5036,0.2659,22.373,0.3177,29.0569,0.5774,34.5052,0.375,51.2649,0.4472,0.4677,0.3277,15.7143,1044.4862,3848549.0857,37.3639,4.8898,12.6793,42.2357,305.8725,6.4778,0.0,9.5188,1.2443,0.0386,0.0295,0.0,260.5392,33.6636,15.7629
30,62,11,0.2665,0.3522,0.2181,27.055,0.4318,31.9668,0.237,20.1806,0.3428,31.9653,0.5341,35.0831,0.4415,47.8522,0.3813,0.4777,0.3063,15.7851,1272.7233,3145835.6924,37.0378,4.5965,9.2449,32.8538,323.1784,5.3561,0.0,9.9653,1.0416,0.035,0.0288,0.0,308.4583,29.3583,18.2698
34,71,14,0.3158,0.3886,0.237,29.7699,0.4034,33.4704,0.2991,22.7922,0.2956,23.2943,0.457,37.0568,0.4826,50.1825,0.3555,0.4227,0.2857,13.1288,947.4365,2870951.3034,34.436,6.2556,12.7097,33.5555,314.4141,5.4009,0.0,12.5298,0.9396,0.0274,0.0304,0.0,290.4232,29.5674,13.9578
32,73,10,0.3186,0.3893,0.2548,34.6326,0.4981,29.323,0.2987,28.4618,0.3488,30.2999,0.5242,31.8075,0.4842,52.6178,0.3738,0.4025,0.3862,15.8689,1187.0511,3235209.5542,33.4231,5.2058,11.9821,31.097,360.0,5.5364,0.0,11.1556,1.2025,0.0285,0.0366,0.0,341.6752,34.2092,15.1058
37,59,10,0.2909,0.3421,0.247,32.0533,0.5464,30.332,0.2324,26.4765,0.3506,28.8871,0.5416,35.0407,0.4307,51.8628,0.4032,0.3587,0.3518,13.0769,1188.4133,3588581.0668,31.3448,4.4513,9.6104,33.8488,272.4769,6.5388,0.0,12.3754,1.0682,0.0285,0.0361,0.0,307.6182,31.1023,18.5595
39,67,9,0.3213,0.3511,0.253,38.6561,0.4366,30.1336,0.2877,24.9247,0.3384,28.9448,0.4966,27.288,0.3896,46.5635,0.5064,0.4431,0.3734,14.5311,906.5796,2765953.6432,28.7415,5.569,12.9378,35.1119,287.7412,4.675,0.0,9.6325,1.276,0.0322,0.0352,0.0,304.1277,29.8628,13.3839
32,77,10,0.328,0.269,0.2489,34.6581,0.4794,24.6654,0.279,20.241,0.3516,33.0532,0.5013,34.3943,0.4441,49.2479,0.4097,0.5107,0.4013,12.9085,1215.5308,3331491.3728,34.466,4.7323,13.2869,32.598,314.1883,5.3381,0.0,11.2118,0.9884,0.0317,0.0309,0.0,311.5786,30.6933,17.663
28,56,9,0.3198,0.2703,0.1982,29.8564,0.5236,28.0591,0.31,26.8044,0.2504,31.9426,0.5826,39.9271,0.4559,61.0031,0.488,0.3849,0.2942,15.2079,1176.8361,2856546.8595,36.4352,5.9698,9.402,42.5801,355.024,5.5921,0.0,11.0954,1.0403,0.0378,0.0407,0.0,345.5958,26.613,17.6901
28,64,13,0.285,0.2722,0.273,36.2877,0.4779,27.7778,0.2725,20.2417,0.3645,28.1476,0.5033,38.4067,0.4425,47.1941,0.4473,0.3565,0.4039,14.7789,1086.6764,3390818.0678,27.3094,5.3218,12.7305,30.0694,286.7808,4.757,0.0,9.3361,1.2953,0.0283,0.0346,0.0,290.8113,28.2921,15.5126
29,65,10,0.2963,0.2962,0.2419,30.1348,0.4497,23.5677,0.2422,20.8504,0.2946,30.2355,0.5817,28.8564,0.4679,45.504,0.4499,0.3678,0.3522,13.2623,1034.308,3207445.4598,30.1693,5.7979,10.4077,41.2638,296.8191,4.7306,0.0,10.5274,1.0883,0.0271,0.0286,0.0,288.2398,30.7879,13.0714
33,71,10,0.3238,0.2883,0.2519,28.5428,0.4592,30.9696,0.2949,28.3469,0.2668,24.1559,0.5801,30.9986,0.4526,60.1658,0.4776,0.3906,0.3564,12.1239,946.4461,2840628.8459,30.6469,5.8637,9.3532,41.0851,325.444,6.2837,0.0,9.4853,1.0009,0.034,0.0359,0.0,275.9438,37.1458,14.8989
33,64,9,0.3087,0.3469,0.2079,35.954,0.5396,23.7009,0.2791,28.4222,0.2523,29.7735,0.4289,30.745,0.4003,49.0975,0.3731,0.3559,0.3243,16.0505,949.4253,3629924.9496,37.1042,6.3655,13.4397,36.3401,360.0,5.5892,0.0,12.8907,1.2677,0.0266,0.038,0.0,346.605,28.3354,13.2119
41,66,13,0.2934,0.39,0.2025,32.0759,0.3963,30.1565,0.3039,26.2364,0.2548,30.9605,0.4497,36.8753,0.4806,56.3084,0.3627,0.3516,0.2922,11.8744,1226.9007,3052589.699,34.0334,5.5432,12.4986,33.7654,360.0,4.7768,0.0,9.5126,1.0414,0.027,0.0343,0.0,316.679,36.6929,17.7025
30,54,13,0.3194,0.2892,0.2336,30.9496,0.4333,25.2089,0.2555,24.3233,0.3574,28.051,0.4719,37.2021,0.4447,49.758,0.4971,0.3626,0.3464,14.6122,1254.7856,2960486.4946,32.5825,5.0681,10.8897,36.0371,360.0,5.0571,0.0,10.5189,1.0481,0.0387,0.0412,0.0,306.7276,32.3647,16.6484
34,60,10,0.3044,0.3099,0.2514,32.8715,0.4915,23.5076,0.2972,19.7469,0.2908,30.6254,0.5374,32.5012,0.4727,47.6201,0.4027,0.4342,0.4004,15.309,1143.6374,3573800.5452,32.3349,4.3491,12.495,36.5071,332.8947,6.1813,0.0,9.7778,1.2151,0.0287,0.0342,0.0,268.0123,31.6915,15.8564
41,62,13,0.2617,0.3833,0.2011,27.3653,0.4516,23.035,0.3113,28.9626,0.3239,32.4822,0.5557,27.6945,0.4265,55.1286,0.4366,0.4241,0.3263,15.6978,906.2014,3145813.8886,37.0487,4.8736,10.2783,34.2624,292.2691,5.1075,0.0,13.4138,1.0434,0.0268,0.041,0.0,239.9819,27.5404,18.0454
34,55,12,0.3094,0.3474,0.2533,37.2047,0.4254,28.4847,0.2658,25.5182,0.2765,27.6827,0.5038,36.2303,0.452,57.8182,0.4987,0.4434,0.3567,15.6725,1161.4474,3816288.5478,35.7247,6.0212,13.3011,37.6706,360.0,5.6071,0.0,10.2979,1.1182,0.0298,0.0302,0.0,317.9463,36.7648,15.3844
29,73,10,0.3306,0.3189,0.2144,28.0091,0.4435,23.5542,0.2399,24.3016,0.3372,24.7021,0.4801,29.0595,0.4721,57.5194,0.4255,0.4023,0.3632,11.3016,1098.3295,2721593.9225,27.2957,5.6739,12.1693,35.4292,292.2388,4.588,0.0,10.9762,1.3039,0.0287,0.031,0.0,268.1224,37.0431,17.1836
40,69,11,0.2652,0.2797,0.1879,31.5646,0.4045,30.0249,0.3061,26.7059,0.3563,26.9913,0.479,33.8909,0.4872,48.5932,0.3511,0.4776,0.3591,14.4671,1282.2122,3162501.5967,37.6063,5.7788,11.3151,32.6297,306.4549,5.8101,0.0,10.2822,1.0285,0.0283,0.0388,0.0,292.9048,35.7452,14.6291
33,74,13,0.2933,0.3359,0.2482,38.9442,0.5512,23.4747,0.2538,26.8978,0.3645,23.0268,0.4589,35.4242,0.4516,45.2789,0.3534,0.3598,0.3853,12.2817,898.6729,2889862.7961,33.1494,6.311,13.113,39.6456,320.0353,5.2299,0.0,12.6015,1.0713,0.031,0.036,0.0,253.9365,25.554,13.3156
41,56,10,0.2988,0.353,0.2201,30.9467,0.524,32.7561,0.2976,28.7513,0.2864,29.5335,0.5809,31.4826,0.4199,46.5472,0.4386,0.486,0.4111,11.4086,1096.6145,3439056.26,35.8812,5.5184,13.0377,29.7161,339.7758,6.1026,0.0,9.5577,1.1842,0.0293,0.0313,0.0,296.2098,33.9308,14.5713
35,75,11,0.3246,0.3375,0.1925,35.6518,0.4758,29.7618,0.2686,21.8977,0.3326,32.3415,0.4568,27.5668,0.4549,43.7902,0.4115,0.41,0.3063,11.8963,930.3155,2744249.7121,33.825,4.4144,10.5742,39.2873,339.85,4.7472,0.0,13.1773,1.1638,0.0383,0.0321,0.0,296.2432,36.7627,16.1527
39,62,10,0.2668,0.3565,0.2549,32.2539,0.5033,24.2128,0.2202,28.7119,0.3504,28.7073,0.5105,33.8717,0.3601,62.797,0.3654,0.4606,0.3481,11.0748,1207.3125,3872545.2218,37.145,5.0525,10.9621,31.6913,316.6853,5.5076,0.0,9.527,1.2652,0.0349,0.031,0.0,331.789,28.1774,13.4862
34,66,10,0.3296,0.3761,0.2736,28.5638,0.5184,27.7811,0.2288,27.1375,0.2502,23.3702,0.5573,38.6225,0.36,47.5249,0.4976,0.3569,0.2925,15.0863,1123.8227,2802898.0412,32.5247,5.4271,12.6786,41.3054,333.008,5.313,0.0,9.9991,1.0171,0.0359,0.0369,0.0,251.4464,37.4522,16.2183
31,74,12,0.2804,0.2815,0.2565,27.2854,0.4531,25.1397,0.2219,27.4906,0.2949,26.0461,0.4451,32.3463,0.4545,45.1104,0.49,0.3972,0.3276,13.3807,1064.0038,2790213.8874,30.5171,4.8388,9.5758,33.8583,313.2689,4.9659,0.0,11.1638,1.27,0.0349,0.0342,0.0,339.0027,31.3888,15.8579
31,66,13,0.2507,0.272,0.2082,29.58,0.4273,25.9437,0.2847,23.1059,0.308,32.1113,0.4716,37.9038,0.4158,61.2428,0.4244,0.3746,0.4131,13.8044,922.6576,2768395.97,32.1055,5.7894,9.8154,33.4587,318.9228,6.471,0.0,9.5769,0.9952,0.0319,0.0363,0.0,254.1841,34.5289,17.886
29,54,11,0.3318,0.3734,0.1984,36.0153,0.459,23.5372,0.2305,24.8505,0.3515,27.4117,0.4462,31.8369,0.3616,45.2688,0.5049,0.4985,0.3213,11.8458,923.7339,3227692.7163,34.6563,5.5105,13.3011,33.4907,317.4509,5.9453,0.0,11.614,1.1448,0.038,0.0306,0.0,325.0316,36.1542,12.996
32,71,11,0.2403,0.3169,0.1998,34.152,0.5298,26.2959,0.2359,28.9083,0.3573,23.9523,0.4168,28.0091,0.5164,53.6493,0.3858,0.3682,0.38,13.8292,1286.062,3881537.3291,32.452,6.2777,10.5169,39.6267,328.1096,6.4803,0.0,10.5836,1.0876,0.0342,0.0331,0.0,287.2491,28.3951,13.3372
31,64,10,0.3209,0.3443,0.2471,36.3997,0.4148,29.3737,0.2861,19.7371,0.3463,32.3477,0.461,38.0394,0.4017,55.0067,0.3765,0.393,0.2992,13.3786,931.4172,2857279.5611,31.8703,4.7789,10.8116,37.6845,351.082,5.2673,0.0,12.6777,1.323,0.0274,0.0396,0.0,276.4796,31.8027,16.8417
32,71,10,0.3107,0.3511,0.2544,36.6689,0.4134,28.5392,0.2372,23.3045,0.2767,26.4095,0.5167,37.3325,0.5061,50.8573,0.4042,0.4723,0.3881,13.5387,943.1297,3624471.5918,32.1512,6.2939,12.3253,41.0627,263.5871,5.8415,0.0,11.1451,0.9456,0.0377,0.0376,0.0,243.0903,25.6965,16.3988
41,60,14,0.3189,0.3285,0.2492,30.0253,0.4644,25.9795,0.221,26.7129,0.3339,31.2446,0.4249,38.7146,0.4309,48.2695,0.4211,0.3814,0.3049,13.7313,1100.0616,2729592.0264,36.4174,6.069,11.379,42.0438,360.0,5.2373,0.0,11.5874,1.2266,0.0281,0.0339,0.0,345.3992,37.3126,15.7439
37,60,12,0.3305,0.3053,0.2484,37.7998,0.4309,25.3519,0.2895,22.8304,0.3216,25.5623,0.4404,32.2505,0.4391,56.1291,0.5117,0.4085,0.318,14.528,979.4653,2958888.0684,35.8099,4.3438,12.9843,33.5581,329.1284,6.0928,0.0,12.2925,0.9486,0.0315,0.0364,0.0,288.8846,36.0389,13.2343
36,66,10,0.2873,0.3312,0.2396,38.2186,0.4958,31.0919,0.279,19.8631,0.3102,32.5419,0.4881,28.187,0.4499,61.1988,0.3759,0.4283,0.35,15.9958,1032.6395,3211405.5976,37.2679,6.1197,10.9908,38.4659,293.7787,5.0229,0.0,12.9025,1.179,0.0305,0.0373,0.0,277.1038,29.877,14.6945
38,73,10,0.3459,0.3749,0.2309,30.0592,0.4481,33.186,0.3053,28.6139,0.2877,24.0214,0.4439,28.7952,0.5088,46.4962,0.501,0.4015,0.2856,15.0759,1163.492,3010970.6405,31.0445,4.6749,12.3049,32.9545,360.0,5.7092,0.0,9.3121,1.0608,0.0315,0.0331,0.0,316.0347,27.4605,14.4262
35,63,11,0.3382,0.3761,0.2265,27.8272,0.417,25.385,0.22,28.0684,0.349,28.4754,0.5027,34.8018,0.52,49.5965,0.4005,0.3751,0.3222,12.8004,1235.7515,3478332.2082,37.0136,5.1511,11.71,42.3931,300.0508,5.6902,0.0,12.0132,1.1629,0.0313,0.0318,0.0,302.1062,36.4279,14.2226
30,70,10,0.2547,0.3082,0.2692,37.4177,0.4835,30.8938,0.2389,21.6656,0.2674,29.5515,0.542,29.5193,0.412,61.7742,0.4299,0.4974,0.3761,13.3532,1228.9843,2915611.2767,30.0568,5.2375,11.7279,40.4036,360.0,5.1092,0.0,9.3366,1.0895,0.0365,0.0286,0.0,265.6072,30.7664,18.2668
33,63,12,0.3133,0.3777,0.2501,27.7561,0.548,30.5665,0.2344,27.2163,0.3407,24.92,0.4368,29.8664,0.4266,49.4021,0.3786,0.3577,0.3327,12.9417,1073.5495,3846413.8568,26.5662,5.7998,11.0767,36.1954,360.0,5.4566,0.0,11.9789,1.2639,0.036,0.0281,0.0,289.7664,31.544,16.1844
30,62,13,0.2777,0.277,0.2705,35.4735,0.5239,31.7915,0.2816,23.9577,0.3327,24.5977,0.4446,37.2587,0.3661,45.7034,0.4914,0.4096,0.3117,14.3578,922.0603,3046814.7468,33.6646,4.455,12.703,36.8111,360.0,4.9424,0.0,10.9736,1.1718,0.0363,0.0332,0.0,264.4546,35.9873,18.0145
34,64,12,0.3381,0.303,0.2668,38.3422,0.4535,30.2632,0.2618,24.026,0.2852,28.973,0.5162,34.4101,0.4648,63.4649,0.3547,0.4997,0.369,13.0534,1249.3231,3361926.3373,25.9262,4.6248,10.6585,30.8436,360.0,5.7537,0.0,12.6895,1.039,0.032,0.04,0.0,253.0846,35.3159,13.2494
36,66,12,0.3186,0.2838,0.2502,36.4409,0.3893,31.3255,0.2765,21.2497,0.3469,28.5527,0.5241,29.3306,0.4305,46.3302,0.403,0.3735,0.3343,12.471,1165.4521,2967452.7185,28.0718,5.85,12.2996,37.5636,344.3246,4.97,0.0,10.426,1.2629,0.0313,0.0348,0.0,300.1607,33.7928,15.3929
34,73,13,0.2684,0.3146,0.2279,30.3319,0.4427,31.0935,0.2418,19.9425,0.3605,24.8597,0.5082,27.8849,0.5148,53.0377,0.4486,0.383,0.3234,16.1813,1196.4855,2726657.3814,28.9319,5.769,11.8695,41.2094,327.155,4.5506,0.0,12.8972,1.1192,0.0277,0.0317,0.0,291.7961,37.3366,13.7928
32,72,13,0.2687,0.3196,0.2555,36.8302,0.3856,29.9828,0.2866,27.6931,0.2935,24.7784,0.5118,37.0721,0.3977,44.7129,0.39,0.4011,0.2942,15.7466,944.4149,3701442.6762,28.9706,6.3208,9.3794,30.5546,360.0,5.6563,0.0,13.3178,1.2118,0.0318,0.0312,0.0,310.7095,30.6228,15.0108
39,57,13,0.3174,0.3916,0.271,31.1086,0.4771,23.1532,0.2567,24.8738,0.2905,24.1365,0.5278,27.5642,0.4547,54.52,0.4664,0.4139,0.379,15.8285,1304.1578,3027087.2739,31.2849,5.3365,12.7583,38.645,360.0,6.5435,0.0,10.6304,1.0036,0.0329,0.0302,0.0,288.3837,35.1488,16.1691
37,63,11,0.3191,0.3166,0.2357,27.4163,0.4751,26.8567,0.2534,20.985,0.2994,24.822,0.4835,28.5236,0.4183,47.4342,0.5092,0.4416,0.392,12.137,1139.8477,3038339.8912,26.2979,6.0122,11.4352,30.281,265.0856,5.931,0.0,10.9277,1.0737,0.0352,0.0288,0.0,325.713,37.2889,15.7303
